date,Q1_Q1,Q1_Q2,Q1_Q3,Q2_Q1,Q2_Q2,Q2_Q3,Q3_Q1,Q3_Q2,Q3_Q3,Market
2015-06-01,-0.020527567447795048,-0.01109757807515292,-0.007583404953190502,-0.020157956537596475,-0.01785741187270301,-0.024365658339901532,-0.02088168688295026,-0.009446433774658387,-0.022868834718444413,-0.0172394153890047
2015-07-01,0.0014387932109364017,0.005793289867712569,0.05141814186577692,0.006286962707373217,0.016009973216766452,0.0475778360250966,0.03340506049071552,0.03874785857324065,0.05126143275135351,0.0262435567929886
2015-08-01,-0.07014526213995274,-0.062781465000086,-0.05968573171079615,-0.06064277957062286,-0.05561080023005933,-0.05744561975459833,-0.05487441043613495,-0.062456212961651124,-0.041309431535221194,-0.0579508983441557
2015-09-01,-0.04948734456394851,-0.0476659850401326,-0.033152794018956815,-0.023277535627755704,-0.016930936699389998,-0.008039815590709596,-0.013826865475223847,-0.021049342591826663,0.0009953898377747985,-0.0218310103492835
2015-10-01,0.09799327410339402,0.09766621392498528,0.0899681129902576,0.09645946916407641,0.0862553064309991,0.05635199309384367,0.10763516090204145,0.08750586555429098,0.034722653649486485,0.0875170945851126
2015-11-01,0.01962039070327871,-0.005945815003879367,0.01020906868636136,0.012019482509979562,0.008828676903776892,-0.00758676763309975,0.01692598499550424,-0.016362094282914075,-0.0052562590805446145,0.0058387625844559
2015-12-01,-0.02586738371270503,-0.028522911986782154,-0.001133781613641199,-0.03106155109505046,-0.011590003738572097,-0.005375148996271849,-0.005334540766440779,0.001825971565532429,0.020768134034670073,-0.0119131291113115
2016-01-01,-0.12824700184426235,-0.07012337697380248,-0.050119079420547545,-0.057134837048719966,-0.04420595111223576,-0.029031745151545812,-0.03549608013611492,0.0008184962600077579,0.015558540025400972,-0.043179385032469
2016-02-01,0.0031875626985671543,0.0025464790396564872,0.025926739052121194,-0.005680271921587519,0.0054516510643308315,0.0020520599390340894,-0.015568159741288163,0.01504515228674712,0.0064709712830227145,0.0014872975949985
2016-03-01,0.0656985923756055,0.0814122735135408,0.07952972955651649,0.07887631696838304,0.062397526515787484,0.061779232547596596,0.06528341178528903,0.05531110299077713,0.07942543036441482,0.06957244247317629
2016-04-01,0.0616778899041544,-0.020227408113999437,0.03314732251402544,0.020014058001641848,0.030020950902165524,0.0015672971407441158,-0.01500919958004205,-0.0018353146357025793,-0.0182119730541334,0.0087743043919746
2016-05-01,0.022894894667003677,0.031987847709868636,0.0018295083109936589,0.026169466131404733,0.016954493164824787,0.015231172156459962,0.023377665727823096,0.014270518409460777,0.006527479565816274,0.02078645426134
2016-06-01,-0.045592349113997004,-0.013197966729089546,-0.018007322360215922,-0.013109427935700484,0.019375392416965325,0.011214798746895883,0.016061246922343217,0.03342754307692663,0.06423116430720387,0.0060709359729885
2016-07-01,0.06518971274748184,0.051025068545617655,0.06990421228103388,0.043814439479666546,0.019430779485339673,0.030269142954748644,0.03710326228506749,0.026483935108478816,0.01858070656660968,0.0394424715709886
2016-08-01,0.017477798086087227,0.01473371419889697,0.01964414372688599,0.018797979051649233,-0.014777105301226204,0.01451080999917444,0.006879906338077927,-0.027421493394851514,-0.03527459473970445,0.0036272334871783
2016-09-01,0.019214954170940785,0.0330585574911949,0.011572706803777588,-0.002349079589227496,-0.005536227007472998,-0.007185179844347911,-0.011445544052955225,-0.006546186444719121,0.0027811636013342594,0.0022335820558019998
2016-10-01,-0.02050373530788338,-0.005918810242586204,-0.02708379075018634,0.001888733128773312,-0.035194525457325265,-0.031202792157795943,-0.0007468587283480083,-0.027076439506112646,-0.02072174881870977,-0.0150161165801579
2016-11-01,0.0670354741961462,0.03124148795468278,0.10563526652323901,0.05276659263552028,0.04669231385381506,0.06221052654724336,0.02792430389648902,0.024446148160581598,-0.0010408253581167678,0.0429830729965073
2016-12-01,0.02408267243421541,0.01613414857212478,0.004166561322584534,0.02803384146958048,-0.0025502274426759414,0.018450907353541823,0.024966214877909287,0.02698421350682748,0.029184487558567472,0.0205004484426882
2017-01-01,0.02103726848184495,0.03157293274550925,0.043351160973404565,0.0194066142939294,0.017455387600175187,0.009161264421630403,0.031004429667423516,0.0063152333906861405,0.011154978658309016,0.022132263433613998
2017-02-01,0.03478210232115172,0.07216290485012539,0.027008691580207,0.04000589042267974,0.030626675616633875,0.04266086447136382,0.040302919237842946,0.04220689985248446,0.03200927245111452,0.0412315234923891
2017-03-01,0.0010589338377697773,0.02774118453731235,-0.003894601973130891,0.0023082605291072397,-0.008369317277004655,-0.004100886668773958,0.007382729744701151,-0.0007657444094439401,-0.008591284742669828,0.0028010766805035
2017-04-01,-0.0002347818214929728,-0.004242854718192395,0.02229580140059898,0.012391922427863255,0.00554561903873161,0.013168197428210683,0.022695948405472774,0.007855139133744379,0.02370447694558066,0.0118707201787208
2017-05-01,-0.007944047463636379,0.04853166837374349,0.015183263184606565,0.0024073477573544385,0.010068770782572617,0.006363129414413309,0.03928888486814105,0.010227595486695395,0.015956952353376627,0.0171591794484202
2017-06-01,0.01948351949861983,0.017758113274441385,0.01222057109412264,0.016224399425515956,0.00537031580817872,0.021533455363591414,-0.011973640287330448,-1.5064127102075138e-05,-9.477579962070696e-06,0.0080188318419462
2017-07-01,0.025333375488093696,0.021736188132325994,0.02034008780480962,0.024314485143351917,0.012798238109461662,0.007917133348030493,0.030709489973912818,0.01826006440232069,0.019478689928457037,0.0223910450566958
2017-08-01,0.022839538685183364,0.0012037541621253889,-0.0100523889421602,-0.00013291335435701066,-0.0013057146259077721,0.0153494280133852,-0.0025913548806428674,-0.012801946411163416,0.015781320326317776,0.0038943403129959005
2017-09-01,0.021383416338807616,0.044520475644593216,0.047232742167432375,0.02298027549147505,0.02984551409991243,0.027754262050886096,0.00036080250845591877,0.02105922623872004,0.004296837465156799,0.0218850722241948
2017-10-01,0.042811962059148584,0.00996988461693964,0.008114863963753131,0.04347728899297996,0.011203184238399713,0.016755658794798338,0.032948355514949484,0.012563528557681359,0.022416280663497316,0.0281240394974356
2017-11-01,0.041193606088550654,0.034901579381189145,0.02617514040894844,0.02186782507424532,0.02943412763723487,0.039618921444316196,0.018137448634318497,0.052515632911737845,0.06326213700233414,0.033181015309289796
2017-12-01,0.010604001902253607,0.037729212048953624,0.05595957149643225,0.006918487603615579,0.010315656461783472,0.018306656177224667,0.002733093912008407,0.0004938654348084315,0.003872319170014302,0.0120015204563178
2018-01-01,0.06841749622272839,0.054859775365506284,0.047876975942519544,0.0888817983230772,0.05045117688780857,0.05262743647733032,0.06538492925697974,0.026511415746452643,0.025534196453191837,0.061476101901766105
2018-02-01,0.0019909628314559247,-0.028524270163571296,-0.05653438038773205,-0.015529111628186477,-0.05322595688912681,-0.05808393725199401,-0.04531321549064179,-0.08176441449728543,-0.03738372309701799,-0.0352532489132628
2018-03-01,-0.04648819067445961,-0.027666522272810655,0.002142055754240202,-0.03949295802102336,-0.02512920680471128,-0.012458276747124629,-0.01945121965463068,0.004014245283217298,-0.016046075951054308,-0.0243273108702395
2018-04-01,0.007875274039797186,0.010815430331247464,0.015131283212901641,-0.0009378715431526755,0.009392334896056807,0.03253420095478352,-0.0014677642557039518,-0.01369748711211931,0.007668282079380679,0.0060058906275806
2018-05-01,0.027473431771709737,0.021760236308325846,0.0221325657178262,0.052428097995412246,0.00627909868771279,0.00936790464650748,0.024215360512099604,-0.0005511646810289253,0.008023716983622505,0.026005310922720702
2018-06-01,-0.006978974830325261,0.005832853273144631,-0.00178476384836142,-0.0006355968006044516,0.0115778321434395,0.004349537803836966,0.007346557461687799,0.032106501828933265,0.02372315712239858,0.0081431744497956
2018-07-01,0.05111837193552141,0.05594759762598762,0.026189169388684486,0.04759239553768996,0.05013945538587588,0.019916244242644345,0.011620256737210757,0.04303830768794246,0.009036843324877994,0.038666877995845804
2018-08-01,0.01287450946522032,0.000379025575236608,-0.0027956635596981345,0.07102751133943022,0.031107855488189697,0.019611526458076435,0.02282824585537303,0.02276204892873562,0.034457747947146414,0.035238678129206405
2018-09-01,-0.0013076983066214096,0.010131197173327377,0.007690085403718787,-0.007802038283663137,0.02862453487529129,-0.0017860835972165901,0.008016141059742294,0.005024052914113,0.006100791910395592,0.005722953468734001
2018-10-01,-0.13094002473727712,-0.09467626917540133,-0.12044907600814792,-0.05882038700468862,-0.05158759836944149,-0.04753792011032354,-0.08397326706724208,0.005549879869385769,-0.020787840813705067,-0.0634014756244768
2018-11-01,0.033944422559788336,0.03345898488607822,0.022677283239531294,0.019555423719804715,0.04883103410746772,0.013483524442568798,-0.0009809601474116774,0.04189176366230607,0.020287040852875173,0.023924290114356
2018-12-01,-0.10860445512004993,-0.09813117980370606,-0.13226633263495474,-0.09773160102295111,-0.09285498822465313,-0.10104997766923086,-0.07638417531869011,-0.08189843115055216,-0.07463226249849299,-0.0898593833416397
2019-01-01,0.12354136651157473,0.10740084131883998,0.13134033505285705,0.09947438917097724,0.07274794637636951,0.07839356845909473,0.06324135627423166,0.04309151118340498,0.0667159779010372,0.08400479863019229
2019-02-01,0.007625478834017258,0.027948866752271706,0.010310257656762946,0.026638169893499628,0.02156759278548713,0.045490090242974464,0.04666172063214033,0.03543551773825741,0.0225075879361999,0.032922899746141994
2019-03-01,0.021308190290603792,-0.006600980877040891,0.009325115087949587,0.0020220976616196025,0.01851792146266347,0.01080804951273676,0.03235263859550782,0.024848456548039913,0.03085482409513307,0.0203077009385965
2019-04-01,0.06887698180235523,0.04005326025977398,0.04040911366424825,0.049570431088836374,0.031674459511799376,-0.001464770000306616,0.058095936052800085,0.01917515847404538,0.019311837455821768,0.0427705231513002
2019-05-01,-0.1012068242015028,-0.0878170987802451,-0.09441369752840101,-0.08102371325577809,-0.057544167184224324,-0.06105878734561812,-0.062488699562526694,-0.01964493321552368,-0.01672965825992277,-0.0608060178129472
2019-06-01,0.08417824093057162,0.09248340682682162,0.08876791380183212,0.06529285036880547,0.07332388603548715,0.07214762847269915,0.07868728717941406,0.04076917149359044,0.03566461786805107,0.0700518901168637
2019-07-01,0.007458693476814223,0.017469578120846787,-0.012403330320483755,0.024329179528540846,0.01491169389091187,0.01030739000172026,0.01915198902020301,0.006911429843593594,0.00534480745185132,0.0156983636614181
2019-08-01,-0.03773393515506142,-0.06986785393226656,-0.07207151699780578,-0.04015245588949301,-0.015123952799598423,-0.030948367474808502,0.00474075412504581,0.010941922710775506,0.03661814931249519,-0.0130695138716712
2019-09-01,0.021317881200639502,0.059081893248046496,0.028919885868227004,0.016485088047551107,0.02453838323942449,0.031443350385424826,0.012378790196365938,-0.007718363116248746,0.011362380391126753,0.019244314122895
2019-10-01,0.048289085147440625,0.01239901507306941,-0.0001380874190428467,0.016111023233859833,0.014276350209184644,0.014520563821149813,0.03770856147702921,0.005181304922974816,0.004115245498687218,0.0234463409348553
2019-11-01,0.044910045918441374,0.04638075799487637,0.03847645004517476,0.04491438038317383,0.030232028330489345,0.026315071114210463,0.055316531961362214,0.009523411073466853,-0.010429721716854131,0.0373125600911599
2019-12-01,0.029322098381701897,0.033898054577153926,0.055691387574405456,0.04035237729755517,0.01566691155484347,0.01923484315252242,0.024067367314648917,0.025421974858834115,0.012654691844935765,0.030013451708219903
2020-01-01,0.00939461975807428,-0.04904611765982628,-0.07104161172115724,0.026443092779319128,-0.024702991690651797,-0.024918232982995565,-0.0027598445075262185,0.020326579787033297,0.020913092095708102,0.0036199491700225003
2020-02-01,-0.056869973878458095,-0.10437567113336668,-0.10503216181503051,-0.08029500723294243,-0.07899123987080219,-0.10096470177501239,-0.08245049343165128,-0.08157374061658625,-0.08565205167727775,-0.07991765729618751
2020-03-01,-0.10163332132966704,-0.21089721274523407,-0.2850951354719714,-0.09725176567662609,-0.1411219648449534,-0.14958627217911769,-0.07917100710173881,-0.07512823490576562,-0.06471592533453012,-0.10569709071222491
2020-04-01,0.13775887775028592,0.19050988320865453,0.287336355612314,0.17197825423390384,0.12457601304591147,0.1378107642231412,0.13037821046432554,0.10039752356964207,0.07811907517148407,0.1350009673219994
2020-05-01,0.05961047225286552,0.035344602869069236,0.053606434377362885,0.06804836855745287,0.06752482459105687,0.025937991276327597,0.04297591566824975,0.03296241109227463,0.043293687415585716,0.051108056651654896
2020-06-01,0.003991874402987232,0.023114632712668257,0.10141354105689818,0.07261616734749275,0.0015447003725877835,-0.006765057458518253,0.024809511412138028,-0.018581460540755598,-0.015410204583321607,0.0252024776690697
2020-07-01,0.06349912901431738,-0.0020536215388611383,-0.00571376353435986,0.11071340221889714,0.058733498468462125,0.024846975119566614,0.026830471628910793,0.07837741506863259,0.05273120930803081,0.062766677401753
2020-08-01,0.059985890654242126,0.05232918594924222,0.08354579840722759,0.1309668908290211,0.0783526711106965,0.04276132044551792,0.05624048476052979,0.04979647506907936,0.02571779589495584,0.0776724734767404
2020-09-01,-0.023290325862519265,-0.03416469806935725,-0.06744394254117524,-0.06574359621630836,-0.012694397155413647,-0.02867641568693013,-0.03337270470314434,-0.007306691291284595,-0.005385731186934274,-0.0353659427276898
2020-10-01,0.0049197713481542865,-0.006474433747056994,-0.01066326633269002,-0.023656792250625173,-0.018955063983517054,-0.008308886035301707,-0.045227975038092366,-0.033208615538696154,0.00487419665734324,-0.022509261541683
2020-11-01,0.15634347077011096,0.22919795738499826,0.2707488529324078,0.09073816047001916,0.15204814887797313,0.19178201755383625,0.08339093457977823,0.08713599050539969,0.06136401182922128,0.1159691191334733
2020-12-01,0.06157130243559643,0.04888015783742556,0.06338101923022504,0.04492221295520022,0.04335747604430938,0.05430459580306022,0.037276544017446255,0.015449224274607678,0.02437880055100156,0.045042069960500294
2021-01-01,-0.008347836728672394,0.01438258075191704,0.012308288747451386,-0.012667965892332385,-0.041311300777919016,-0.016430210094304516,0.01766420946391322,-0.030943854669264862,-0.021754394785737496,-0.0059523005433436
2021-02-01,0.11515139504555609,0.17169486896619912,0.19127130268149656,0.013515181631984997,0.06773324304539252,0.1139558282329516,-0.007268684824742249,-0.0016275530382294178,-0.013667347302451617,0.0352268422597019
2021-03-01,0.044711952476060204,0.05516317107988912,0.04347393001633801,0.0322117026383982,0.06356503235679518,0.0551807997536383,0.043224843718840465,0.06334360956096538,0.0840968113881266,0.0467192148984541
2021-04-01,0.048401242079831666,0.0297108444348253,0.05265058997344114,0.08724852431181168,0.05044078859896534,0.048689361641236,0.03490568377471219,0.0467073269142374,0.05251537079185545,0.0567308700985231
2021-05-01,0.03273384893876681,0.042227415877884665,0.05919157396769008,-0.01475620512839591,0.011805913459112895,0.03462761668388973,0.011545546892725885,0.01762877007784583,0.0007863391347716789,0.0088358213141974
2021-06-01,-0.001441458802052604,0.00011962274103511326,-0.028447390430154068,0.06260408500384888,-3.7906485135175995e-05,-0.01872061275751381,0.05275598724436187,0.004271999543118457,-0.008191785884464224,0.0275902402534979
2021-07-01,0.021253748797944637,-0.030623283229773035,-0.025937742252800156,0.03345840719284873,0.02847903161045214,0.0049422099889673545,0.0378234661291104,0.03825961279346936,0.041262478099666745,0.02774668650877
2021-08-01,0.028153762931245038,0.016089517280896658,0.015007744193110593,0.045113173005057294,0.019261358099075972,0.033999607158718435,0.04370750859608783,0.016361540529983884,0.01644543484372925,0.0329989063943531
2021-09-01,-0.035694704753732084,0.013529092229285281,0.022477425394607665,-0.06708502339400343,-0.05019793618942575,-0.014290901834618366,-0.053820396480373144,-0.05131150965142628,-0.04256190863850495,-0.0432861394469245
2021-10-01,0.039608124198472504,0.07458958937972814,0.04600993388968377,0.07171341654486525,0.05852711419718983,0.041692104839481686,0.15817485363013908,0.053775529740602436,0.054516246699494945,0.0784669003561043
2021-11-01,-0.040695307825166095,-0.021619343565830885,-0.035824064089099605,0.04146032227486393,-0.003140058504065313,-0.04698738331163606,-0.002572325276544749,-0.007925985713487306,-0.02874035387171803,-0.0002651237071402
2021-12-01,0.06084622241621391,0.05047661261866649,0.033786978046626885,0.04129141483883629,0.0642308758910357,0.05783681980737956,0.01854439768987908,0.08994639304536749,0.09100037029219125,0.0481232171140141
2022-01-01,0.005008483915621327,0.0298024232301611,0.04285766862848205,-0.056510872509558704,-0.037237207239455665,-0.028907537921034444,-0.09591034841165857,-0.04009310980711935,-0.007222650560605099,-0.0448834077576315
2022-02-01,-0.015825671893415744,0.019690670240159105,0.033585974368283665,-0.06254072559659503,-0.030257117594418764,-0.012401298407709671,-0.025762835279225543,-0.011849987158717617,0.004482093043782683,-0.0232201812307286
2022-03-01,-0.017790200712020938,0.023369366208647997,0.01799451500867671,0.039975492407870475,0.03947665273806717,0.006757255698673625,0.07482380018817784,0.03842011295395161,0.05645935624501455,0.0429513991352999
2022-04-01,-0.09708529816015063,-0.053434866059580616,-0.052181452253341434,-0.10687880703878273,-0.05100338685058687,-0.0664333323832613,-0.12590163231757803,-0.020075973772547665,-0.018870908214824497,-0.0790668252775602
2022-05-01,-0.014723326099084331,0.046614343353872205,0.06899311265368456,-0.020166969092774455,0.009923863175200609,0.04405761495819888,-0.00655012539708324,-0.0036031885973630334,0.02739480180033451,0.0054649530123165
2022-06-01,-0.12257662837286579,-0.13857781332581778,-0.15789748761948508,-0.07651187501140864,-0.08026700549345886,-0.10402985843400482,-0.05360684432681969,-0.05155731105317583,-0.04292483465294263,-0.0772460444221115
2022-07-01,0.16852535855100217,0.10635931677483026,0.07734753612546542,0.1348931423570395,0.08722246466160422,0.07648618650398488,0.1183904003120976,0.021178899623834083,0.016815318830823732,0.1000708283736727
2022-08-01,-0.04034700277903449,-0.029987703120714495,0.016528514646607925,-0.051243708292689226,-0.046610183263148655,-0.018956430608936637,-0.06529467048464627,-0.03519576659288093,-0.021845993172286474,-0.039651964481222
2022-09-01,-0.08811052244546769,-0.10550596979454342,-0.10307577789320473,-0.11917251217737883,-0.09345168680571446,-0.08012135933377904,-0.07315125193733013,-0.07423830132721543,-0.07345256156658106,-0.0895696739568917
2022-10-01,0.018053509003922136,0.16431594093187696,0.19943189248260498,0.04014203978333189,0.11785103972662839,0.14672926531625693,0.06736409436374839,0.07705283164380447,0.10639904405647203,0.08807392194880741
2022-11-01,0.08052769527189746,0.06823940236128852,0.035821719744902294,0.04534797105402423,0.07865731611375579,0.0625300837761417,0.05613334392469279,0.0399715658135287,0.042561040928488954,0.0569946427514828
2022-12-01,-0.08420005427238134,-0.060447978461423,-0.04095659632423419,-0.09248839719417506,-0.040034271533497,-0.03515922077142811,-0.08332267520577537,-0.032163508010674996,-0.020094570442005716,-0.057345535349011496
2023-01-01,0.10570622495790637,0.09163404988170462,0.07570306029467228,0.14394023169385942,0.04690197802628636,0.038193246292683794,0.05883489605912831,-0.02146069776866039,-0.016957518745458047,0.0689107739026564
2023-02-01,0.03546583351032984,-0.03405760774203814,-0.05105823516657344,-0.014399030292291193,-0.025610610762818987,-0.032916998169140205,-0.0494006377301667,-0.03917554212709013,-0.038415488623711795,-0.0233279841668818
2023-03-01,0.06125452135652213,-0.04256729519933099,-0.024154874877724972,0.09223462237812304,0.015615167791822423,-0.05408382419922581,0.08511526477416231,0.01998752477345513,0.0031482810700157182,0.041996675695904
2023-04-01,-0.010854501243796676,0.0006541424643837614,-0.011944295580931172,-0.0017030543863347696,0.019614394911574465,0.03180150748348133,0.0407914162219338,0.02427380655841411,0.0015432515961481905,0.015303224477132199
2023-05-01,0.10698193983351835,-0.03199908498321812,-0.035846511140408065,0.08603332544838473,-0.06078048876895363,-0.06842019606885527,0.015187814504850041,-0.06660753824960929,-0.06529139020490408,0.012761986960381402
2023-06-01,0.08432562571910682,0.08560564708435041,0.081731554528798,0.07713116464748143,0.07059594090606251,0.06634028053507446,0.04653850459120244,0.02367869883795972,0.027194335394164208,0.0666808797057654
2023-07-01,0.04984216847676544,0.042410462110974836,0.05204541770854268,0.027129414729201943,0.020242558588513038,0.0388821292814068,0.008696849225721785,0.0032354154151396364,0.02267213534008386,0.0300664794231946
2023-08-01,-0.013086062538812209,-0.04909848671152005,-0.01834390013829016,-0.018823714860769038,0.004404890909907498,-0.037537502632013456,-0.009908455081441237,-0.03283844128805044,-0.037001205022169845,-0.0163807689647312
2023-09-01,-0.08930625912904969,-0.053945487954237044,-0.022459563975411295,-0.0759301511457244,-0.053374596785659034,-0.02567439208164917,-0.053740141804026496,-0.03540015984015019,-0.03202807468569377,-0.0496724628084657
2023-10-01,-0.058567048799366014,-0.0564264945966684,-0.061341408349878085,-0.04173381864491503,-0.026884833730901954,-0.038068234272350315,0.0013580123192580978,-0.0038208408306304913,-0.01514266362700931,-0.0210672617157961
2023-11-01,0.12888271149574654,0.12808588884062205,0.03487728187280559,0.11734290809605338,0.07551516864058289,0.04950023807468007,0.0946642085573614,0.03405279792222729,0.03444322404036178,0.0905104841836933
2023-12-01,0.05238368036173178,0.08283794538419012,0.09650150877733103,0.051010636379773835,0.03736621927802773,0.05322410678021168,0.012972549204745045,0.011321484288871895,0.010244038615311837,0.0446777228097745
2024-01-01,0.08085622334796384,-0.01790759481020774,-0.02676157306593523,-0.024964326156227647,0.013587795767375805,-0.016023185658147032,0.03702601470509409,0.019129638383863796,0.0215780145932189,0.0171691655972203
2024-02-01,0.12775563440841844,0.047365052851834503,0.012424127364847177,0.03818611028584668,0.04161172108375105,0.03556198771045802,0.07368240935838397,0.0030049881387738987,0.008908967107218502,0.055580309412833095
2024-03-01,0.04377577798426347,0.03812156720915829,0.06897794892150377,0.009144736669051898,0.024679409911914946,0.05554366764326828,0.010861294652698455,0.021035826880620036,0.05623952973807998,0.0314814851653237
2024-04-01,-0.05031589145411906,-0.07573418924281293,-0.054727481331456176,-0.024303403768966336,-0.05575630143551795,-0.04691658914268623,-0.06557108763678206,-0.025905012922916918,-0.033920608843940936,-0.041103909773161196
2024-05-01,0.12376372880432125,0.016112329067610977,0.04556793455315159,0.05028142329993306,0.01721346310816571,0.012494994981869314,0.049288824366051504,0.00810472926351877,0.008419455834585088,0.051031611148354
2024-06-01,0.07861697190894554,-0.018900456417879595,-0.009215251094126718,0.07224309369925272,-0.014766987170958031,-0.016645585143733172,0.05176632107766893,-0.017972252286385645,-0.00890927203065761,0.0375910812488223
2024-07-01,-0.015341253714033096,0.050856138387566446,0.04571907137226415,0.011618218895978753,0.04747036224283607,0.03523641179517176,-0.037861981598786676,0.0342842775691711,0.04686514652678739,0.013533291465519598
2024-08-01,-0.004491458168483262,0.005861566481246481,0.006050753231868311,0.004522702561851023,0.031712575590222086,0.005870197774161068,0.029109856380621628,0.04628252236460977,0.02976104356781068,0.023315703981499
2024-09-01,0.03433212904625618,0.02299834963257109,0.038704276631872495,0.025765449757881108,0.004380025937116845,-0.002041358220143434,0.015683212966838084,-0.0037920311135102476,0.005630584434878178,0.021856411197614
2024-10-01,0.013947465730368227,-0.00432661942855623,-0.003557898381645307,-0.024266549456108077,0.0006493028136042183,-0.0074788233071631585,-0.02509012569177891,-0.03614090019342573,-0.007993797214314357,-0.0086860930878545
2024-11-01,0.04725058538664108,0.07636889187111992,0.06656258208190076,0.08603383068901123,0.07250690743179893,0.08078031240955719,0.029806369955995827,0.03330404278813258,0.015011424243269855,0.062460909192777
2024-12-01,-0.010245207787785942,-0.07210793054261193,-0.10604049919257952,0.04208009431250165,-0.06257805666645375,-0.08780518965622733,0.002084543032583359,-0.07689968263188926,-0.07301010734569487,-0.0188491988393666
